Date,Ticker,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,MACD_Histogram,ROC,SMA_10,SMA_20,SMA_50,SMA_100,Close_1d_ago,Close_2d_ago,Close_3d_ago,Close_4d_ago,Close_5d_ago,Close_Change,Close_Change_Pct,Volume_1d_ago,Volume_Change,Volume_Change_Pct
2022-11-02,NDAQ,58.1851806640625,60.130435001128326,58.16601514652383,59.229677609503234,1857400,,-0.10969996622048939,-0.020594618422161377,-0.08910534779832802,,,,,,59.74713897705078,59.64173126220703,,,,-1.5619583129882812,-2.614281352598724,1724500.0,132900.0,7.706581617860242
2022-11-02,SPY,359.7623291015625,372.9677955998721,359.65677627855564,368.42840916915645,126990400,,-0.9680346341421,-0.2143063792856856,-0.7537282548564144,,,,,,369.0234375,370.64520263671875,,,,-9.2611083984375,-2.5096260717688113,85407600.0,41582800.0,48.68747043588626
2022-11-03,AAPL,136.72178649902344,140.58086724418428,136.59380191372105,139.8523615595117,97918500,,-1.7629605781434634,-0.5101453986656648,-1.2528151794777986,,,,,,142.77621459960938,148.30886840820312,150.95706176757812,,,-6.0544281005859375,-4.240501905422067,93604600.0,4313900.0,4.608641028325522
2022-11-03,META,88.3652572631836,89.90575595413414,87.86832073397701,89.52808692169103,60664000,,-0.4027622708995722,-0.07310565893398632,-0.3296566119655858,,,,,,89.98527526855469,94.61671447753906,92.58921813964844,,,-1.6200180053710938,-1.8003145520600672,71821100.0,-11157100.0,-15.534571316785739
2022-11-03,NDAQ,58.99970245361328,59.6129844699672,57.69647634113663,57.744388313267564,1805600,,-0.13600892266930487,-0.04367747927159008,-0.09233144339771479,,,,,,58.1851806640625,59.74713897705078,59.64173126220703,,,0.8145217895507812,1.3998784230876637,1857400.0,-51800.0,-2.7888446215139417
2022-11-03,SPY,356.0578918457031,359.1193336245578,353.92735915458303,356.499345131197,87100100,,-1.9095857597991994,-0.5533622553883883,-1.356223504410811,,,,,,359.7623291015625,369.0234375,370.64520263671875,,,-3.704437255859375,-1.0296901471342212,126990400.0,-39890300.0,-31.41205949426098
2022-11-04,AAPL,136.45555114746094,140.68588340372804,132.51117923439392,140.11394767074316,140814800,,-2.506258633762684,-0.9093680456850687,-1.5968905880776152,,,,,,136.72178649902344,142.77621459960938,148.30886840820312,150.95706176757812,,-0.2662353515625,-0.19472781798708372,97918500.0,42896300.0,43.808166996022216
2022-11-04,META,90.23372650146484,90.83004875798197,87.55026497316446,89.79641997478281,55638100,,-0.49976610040955904,-0.1584377472291009,-0.3413283531804582,,,,,,88.3652572631836,89.98527526855469,94.61671447753906,92.58921813964844,,1.86846923828125,2.1144840134582177,60664000.0,-5025900.0,-8.284814717130429
2022-11-04,NDAQ,59.3159294128418,59.5267428261532,58.07019617610985,59.373422318540705,1666400,,-0.1298453114851128,-0.06091104571429463,-0.06893426577081818,,,,,,58.99970245361328,58.1851806640625,59.74713897705078,59.64173126220703,,0.3162269592285156,0.5359806000329259,1805600.0,-139200.0,-7.7093486929552535
2022-11-04,SPY,361.1826477050781,363.60107812725107,355.0885544933981,361.8064460648948,103505200,,-2.216694171349104,-0.8860286385805316,-1.3306655327685726,,,,,,356.0578918457031,359.7623291015625,369.0234375,370.64520263671875,,5.124755859375,1.4393041066467438,87100100.0,16405100.0,18.834765976158472
2022-11-07,AAPL,136.988037109375,137.21483428526327,133.78323487446542,135.2032111952328,83374600,,-3.0175757956619407,-1.331009595680443,-1.6865661999814976,,,,,,136.45555114746094,136.72178649902344,142.77621459960938,148.30886840820312,150.95706176757812,0.5324859619140625,0.39022667633259456,140814800.0,-57440200.0,-40.79130886810193
2022-11-07,META,96.12741088867188,96.2864266473901,92.5295874080377,94.19929457915546,81987300,,-0.09991945047170248,-0.1467340878776212,0.046814637405918735,,,,,,90.23372650146484,88.3652572631836,89.98527526855469,94.61671447753906,92.58921813964844,5.893684387207031,6.531575959141356,55638100.0,26349200.0,47.35819519358137
2022-11-07,NDAQ,59.80462646484375,59.84295749860778,58.93261555167912,59.49798550562862,2047500,,-0.08455217251745495,-0.06563927107492669,-0.01891290144252826,,,,,,59.3159294128418,58.99970245361328,58.1851806640625,59.74713897705078,59.64173126220703,0.4886970520019531,0.8238883835075761,1666400.0,381100.0,22.869659145463284
2022-11-07,SPY,364.6375732421875,365.232581816184,360.39569163090664,362.48782800001794,68286900,,-2.156438107109068,-1.1401105322862388,-1.016327574822829,,,,,,361.1826477050781,356.0578918457031,359.7623291015625,369.0234375,370.64520263671875,3.454925537109375,0.9565591146367902,103505200.0,-35218300.0,-34.025633494742294
2022-11-08,AAPL,137.55996704101562,139.46311921929427,135.57792562085092,138.457315240062,89908500,,-3.3381680413990296,-1.7324412848241606,-1.605726756574869,,,,,,136.988037109375,136.45555114746094,136.72178649902344,142.77621459960938,148.30886840820312,0.571929931640625,0.4175035599524479,83374600.0,6533900.0,7.8367992170277345
2022-11-08,META,95.87893676757812,97.2007897772896,94.20922969811359,95.3323035432163,52088300,,0.19466810264559342,-0.07845364977297829,0.27312175241857173,,,,,,96.12741088867188,90.23372650146484,88.3652572631836,89.98527526855469,94.61671447753906,-0.24847412109375,-0.2584841501468427,81987300.0,-29899000.0,-36.46784319034777
2022-11-08,NDAQ,61.87445831298828,62.918958937946215,59.91961934438329,60.23584490788504,3369700,,0.11701225384785374,-0.029108966090370603,0.14612121993822436,,,,,,59.80462646484375,59.3159294128418,58.99970245361328,58.1851806640625,59.74713897705078,2.0698318481445312,3.4609895095010446,2047500.0,1322200.0,64.57631257631257
2022-11-08,SPY,366.6048889160156,369.5991440556885,362.49737981380406,365.75074304867513,84641100,,-1.9277172838565662,-1.2976318826003044,-0.6300854012562618,,,,,,364.6375732421875,361.1826477050781,356.0578918457031,359.7623291015625,369.0234375,1.967315673828125,0.5395263182385923,68286900.0,16354200.0,23.949249416798835
2022-11-09,AAPL,132.99436950683594,136.62319988243638,132.71826464687123,136.57389221888846,74917800,,-3.9155097119663367,-2.169054970252596,-1.7464547417137406,,,,,,137.55996704101562,136.988037109375,136.45555114746094,136.72178649902344,142.77621459960938,-4.5655975341796875,-3.318987080607827,89908500.0,-14990700.0,-16.673284505914342
2022-11-09,META,100.8482894897461,104.25727401290492,100.12275889959267,101.0967577273447,107677300,,0.8196674784785785,0.10117057587733305,0.7184969026012454,,,,,,95.87893676757812,96.12741088867188,90.23372650146484,88.3652572631836,89.98527526855469,4.969352722167969,5.182945169922215,52088300.0,55589000.0,106.72070311375106
2022-11-09,NDAQ,60.95454025268555,62.526076298142485,60.820385271553725,61.81697035346025,3020100,,0.20021585084668914,0.016755997297041348,0.18345985354964778,,,,,,61.87445831298828,59.80462646484375,59.3159294128418,58.99970245361328,58.1851806640625,-0.9199180603027344,-1.4867492748774969,3369700.0,-349600.0,-10.374810814019053
2022-11-09,SPY,359.0521240234375,365.77962212015143,358.55306189318287,364.61836546143104,78495500,,-2.3290515330369885,-1.5039158126876413,-0.8251357203493472,,,,,,366.6048889160156,364.6375732421875,361.1826477050781,356.0578918457031,359.7623291015625,-7.552764892578125,-2.0601920817014396,84641100.0,-6145600.0,-7.2607752025907075
2022-11-10,AAPL,144.8274688720703,144.8274688720703,137.5599685390709,139.27577571396307,118854000,,-3.3792707898341234,-2.4110981341689017,-0.9681726556652217,,,,,,132.99436950683594,137.55996704101562,136.988037109375,136.45555114746094,136.72178649902344,11.833099365234375,8.897443861054688,74917800.0,43936200.0,58.645875879964436
2022-11-10,META,111.18458557128906,112.05919116280576,103.96906479766398,106.46368838261209,80671000,,2.124546249770191,0.5058457106559047,1.6187005391142861,,,,,,100.8482894897461,95.87893676757812,96.12741088867188,90.23372650146484,88.3652572631836,10.336296081542969,10.249351906552583,107677300.0,-27006300.0,-25.08077375639991
2022-11-10,NDAQ,63.44599914550781,63.57056953885206,61.84571665245531,62.52607614391659,2351800,,0.46187104962252334,0.10577900776213776,0.35609204186038557,,,,,,60.95454025268555,61.87445831298828,59.80462646484375,59.3159294128418,58.99970245361328,2.4914588928222656,4.087404945544648,3020100.0,-668300.0,-22.12840634416079
2022-11-10,SPY,378.7835388183594,379.119439271063,370.0982760012639,372.4111244405357,141455800,,-1.0429293055004223,-1.4117185112501975,0.36878920574977525,,,,,,359.0521240234375,366.6048889160156,364.6375732421875,361.1826477050781,356.0578918457031,19.731414794921875,5.495417928131752,78495500.0,62960300.0,80.20880177844589
2022-11-11,AAPL,147.6181182861328,147.92380470701315,142.36224081918826,143.79208769866335,93979700,,-2.6980144640807,-2.4684814001512616,-0.22953306392943817,,141.52074432373047,,,,144.8274688720703,132.99436950683594,137.55996704101562,136.988037109375,136.45555114746094,2.7906494140625,1.9268785374738195,118854000.0,-24874300.0,-20.92845003113063
2022-11-11,META,112.32752990722656,114.19601611296216,108.1433252344554,108.56075768247806,59961700,,3.213850860916523,1.0474467407080283,2.1664041202084947,,97.21569442749023,,,,111.18458557128906,100.8482894897461,95.87893676757812,96.12741088867188,90.23372650146484,1.1429443359375,1.0279701363860916,80671000.0,-20709300.0,-25.671306913264992
2022-11-11,NDAQ,63.62807083129883,64.10719785968075,63.18727484249525,63.752641226754754,1797200,,0.6761323107821013,0.2198496683661305,0.45628264241597083,,60.55973777770996,,,,63.44599914550781,60.95454025268555,61.87445831298828,59.80462646484375,59.3159294128418,0.18207168579101562,0.2869711065207614,2351800.0,-554600.0,-23.581937239561192
2022-11-11,SPY,382.4495849609375,383.2557284527507,377.74703732716836,379.6472515285247,93839900,,0.2690496739489845,-1.0755648742103612,1.3446145481593457,,366.819921875,,,,378.7835388183594,359.0521240234375,366.6048889160156,364.6375732421875,361.1826477050781,3.666046142578125,0.9678472707696395,141455800.0,-47615900.0,-33.661327425245204
2022-11-14,AAPL,146.21786499023438,148.19005093835904,145.37967994364752,146.89827154979093,73374100,,-2.2452211445554724,-2.423829349032104,0.17860820447663173,-3.139433638845246,141.04682464599608,,,,147.6181182861328,144.8274688720703,132.99436950683594,137.55996704101562,136.988037109375,-1.4002532958984375,-0.9485646559891037,93979700.0,-20605600.0,-21.925586057414527
2022-11-14,META,113.52018737792969,115.55762269559274,110.12114317532398,110.3099739092576,53395000,,4.125810330435797,1.6631194586535822,2.462690871782215,22.606270642346217,99.30879135131836,,,,112.32752990722656,111.18458557128906,100.8482894897461,95.87893676757812,96.12741088867188,1.192657470703125,1.0617677355570398,59961700.0,-6566700.0,-10.951490701564504
2022-11-14,NDAQ,63.28308868408203,64.31800465479843,62.938116693843234,63.30225054536326,1824300,,0.808775665351007,0.3376348677631058,0.4711407975879012,6.105385180497613,60.92387351989746,,,,63.62807083129883,63.44599914550781,60.95454025268555,61.87445831298828,59.80462646484375,-0.3449821472167969,-0.5421854579427232,1797200.0,27100.0,1.507901179612725
2022-11-14,SPY,379.1961975097656,384.05227125277725,378.91787664815723,380.6741419104121,71903500,,1.034357856342126,-0.6535803280998638,1.6879381844419898,2.3070566709662677,367.6750213623047,,,,382.4495849609375,378.7835388183594,359.0521240234375,366.6048889160156,364.6375732421875,-3.253387451171875,-0.8506709326156492,93839900.0,-21936400.0,-23.376410247666502
2022-11-15,AAPL,147.953369140625,151.45400187502815,146.49395589081533,150.1030594439155,89868300,,-1.7264372025081798,-2.2843509197273195,0.5579137172191397,-0.23970196212383943,141.0112747192383,,,,146.21786499023438,147.6181182861328,144.8274688720703,132.99436950683594,137.55996704101562,1.735504150390625,1.186930304656375,73374100.0,16494200.0,22.479594298260565
2022-11-15,META,116.36265563964844,118.01248091891954,113.70901648152991,115.35884176080101,50670500,,5.020040313695574,2.3345036296619806,2.6855366840335937,22.98319201019352,101.4833854675293,,,,113.52018737792969,112.32752990722656,111.18458557128906,100.8482894897461,95.87893676757812,2.84246826171875,2.503931967849593,53395000.0,-2724500.0,-5.1025376907950175
2022-11-15,NDAQ,62.08528518676758,64.19344132215205,61.76905957319029,63.925131338837524,2372200,,0.8079304286565332,0.4316939799417913,0.3762364487147419,3.9134028001154952,61.15768814086914,,,,63.28308868408203,63.62807083129883,63.44599914550781,60.95454025268555,61.87445831298828,-1.1978034973144531,-1.892770283849532,1824300.0,547900.0,30.033437482870152
2022-11-15,SPY,382.430419921875,386.09647688919404,378.5916241749912,384.9832226080752,93194500,,1.8801713784840217,-0.14682998678308667,2.0270013652671084,3.6330978088281896,369.0157196044922,,,,379.1961975097656,382.4495849609375,378.7835388183594,359.0521240234375,366.6048889160156,3.234222412109375,0.8529153069964712,71903500.0,21291000.0,29.610519654815135
2022-11-16,AAPL,146.7207489013672,147.78573098764542,145.24160962263343,147.05603190661645,64218300,,-1.398636729078504,-2.1072080815975567,0.7085713525190527,2.7627390968583576,141.40572814941407,,,,147.953369140625,146.21786499023438,147.6181182861328,144.8274688720703,132.99436950683594,-1.2326202392578125,-0.8331140050526598,89868300.0,-25650000.0,-28.54176611775231
2022-11-16,META,112.53624725341797,115.36878389076601,111.96973992594837,113.79846267334166,33287800,,5.358198858787333,2.9392426754870513,2.4189561833002813,25.0607356787669,103.73848266601563,,,,116.36265563964844,113.52018737792969,112.32752990722656,111.18458557128906,100.8482894897461,-3.8264083862304688,-3.288347421427096,50670500.0,-17382700.0,-34.305365054617575
2022-11-16,NDAQ,62.63148880004883,62.947714408872095,62.15236174821914,62.15236174821914,1303900,,0.8416328200134231,0.5136817479561178,0.32795107205730534,7.641650477391315,61.602318954467776,,,,62.08528518676758,63.28308868408203,63.62807083129883,63.44599914550781,60.95454025268555,0.54620361328125,0.8797633958483653,2372200.0,-1068300.0,-45.03414551892758
2022-11-16,SPY,379.5129089355469,381.74899429279895,378.8795042017417,380.7892954757033,68508500,,2.28868341682562,0.34027269393865467,1.9484107228869654,5.489896589036336,370.99077758789065,,,,382.430419921875,379.1961975097656,382.4495849609375,378.7835388183594,359.0521240234375,-2.917510986328125,-0.7628867460188316,93194500.0,-24686000.0,-26.48868763714597
2022-11-17,AAPL,148.62393188476562,149.3733571163338,144.11747984279026,144.39358466739876,80389400,47.15935015657534,-0.9740532514584572,-1.8805771155697368,0.9065238641112796,8.70537585158544,142.59594268798827,,,,146.7207489013672,147.953369140625,146.21786499023438,147.6181182861328,144.8274688720703,1.9031829833984375,1.2971464483716888,64218300.0,16171100.0,25.181451393138722
2022-11-17,META,110.76715850830078,111.64177172509466,109.12727389211285,109.7335371146085,35093800,71.45203726102544,5.420951906085904,3.4355845216068217,1.985367384479082,25.35148081829972,105.97867279052734,,,,112.53624725341797,116.36265563964844,113.52018737792969,112.32752990722656,111.18458557128906,-1.7690887451171875,-1.5720168286164848,33287800.0,1806000.0,5.425411111578415
2022-11-17,NDAQ,62.15235137939453,62.36316841677294,61.38574529999983,62.14276679290531,1414200,60.89847362020406,0.8202247817364139,0.574990354712177,0.24523442702423692,5.3434997036805765,61.9175838470459,,,,62.63148880004883,62.08528518676758,63.28308868408203,63.62807083129883,63.44599914550781,-0.4791374206542969,-0.765010428195223,1303900.0,110300.0,8.459237671600572
2022-11-17,SPY,378.3516845703125,379.0330918757376,374.41694251455505,374.72402390359406,74496300,55.78123054043561,2.4900275611278175,0.7702236673764873,1.7198038937513302,6.261283132651463,373.22015686035155,,,,379.5129089355469,382.430419921875,379.1961975097656,382.4495849609375,378.7835388183594,-1.161224365234375,-0.3059775670059217,68508500.0,5987800.0,8.740229314610604
2022-11-18,AAPL,149.1859893798828,150.57638399086812,147.88435456599078,150.1918083587428,74829600,47.8727845667697,-0.585465561388304,-1.6215548047334503,1.0360892433451463,9.329366321392607,143.86898651123047,,,,148.62393188476562,146.7207489013672,147.953369140625,146.21786499023438,147.6181182861328,0.5620574951171875,0.3781742872695393,80389400.0,-5559800.0,-6.916085951630436
2022-11-18,META,111.36347961425781,113.61956812830978,109.94224083249476,113.10275747250945,33357700,71.84825990264802,5.455909944118844,3.8396496061092265,1.6162603380096172,23.416691221823747,108.09164810180664,,,,110.76715850830078,112.53624725341797,116.36265563964844,113.52018737792969,112.32752990722656,0.5963211059570312,0.5383555143850138,35093800.0,-1736100.0,-4.947027680103034
2022-11-18,NDAQ,62.784793853759766,62.89978695650797,61.941533032964706,62.75604740579703,3453500,62.93370982188688,0.8445560627310158,0.6289034963159448,0.21565256641507102,5.8481161388781455,62.2644702911377,,,,62.15235137939453,62.63148880004883,62.08528518676758,63.28308868408203,63.62807083129883,0.6324424743652344,1.0175680570870815,1414200.0,2039300.0,144.20166878800734
2022-11-18,SPY,380.0695495605469,381.77781241020716,377.20005925659984,381.71062645898184,92922500,56.892291993909765,2.756437102908933,1.1674663544829764,1.5889707484259565,5.229183067202814,375.1088470458984,,,,378.3516845703125,379.5129089355469,382.430419921875,379.1961975097656,382.4495849609375,1.717864990234375,0.4540392075127908,74496300.0,18426200.0,24.734382781426724
2022-11-21,AAPL,145.9516143798828,148.27879437989566,145.66565404043791,148.07172328326632,58724100,47.20804219753655,-0.5323573647648345,-1.4037153167397272,0.8713579519748926,6.543328497619871,144.76534423828124,,,,149.1859893798828,148.62393188476562,146.7207489013672,147.953369140625,146.21786499023438,-3.234375,-2.1680152495849203,74829600.0,-16105500.0,-21.52290002886559
2022-11-21,META,109.1868896484375,111.68151303040857,108.52099655057788,110.83671490452622,24351100,66.89718364641291,5.247492000072171,4.121218084901815,1.1262739151703558,13.585592953179827,109.3975959777832,,,,111.36347961425781,110.76715850830078,112.53624725341797,116.36265563964844,113.52018737792969,-2.1765899658203125,-1.9544916999357564,33357700.0,-9006600.0,-27.000062953980642
2022-11-21,NDAQ,63.206443786621094,63.48433837151752,62.46859129706094,62.82314065880193,1468600,63.87395337508613,0.8876303537358794,0.6806488677999317,0.20698148593594767,5.688217656165961,62.60465202331543,,,,62.784793853759766,62.15235137939453,62.63148880004883,62.08528518676758,63.28308868408203,0.4216499328613281,0.671579704224956,3453500.0,-1984900.0,-57.475025336615026
2022-11-21,SPY,378.68756103515625,379.8680011496598,376.8353493065511,378.73556354967485,51243200,57.092521669018346,2.823506039852589,1.498674291556899,1.32483174829569,3.8531376972599896,376.5138458251953,,,,380.0695495605469,378.3516845703125,379.5129089355469,382.430419921875,379.1961975097656,-1.381988525390625,-0.36361464026479773,92922500.0,-41679300.0,-44.8538298044069
2022-11-22,AAPL,148.09144592285156,148.32811366985848,144.8866435342383,146.06996722268715,51804100,56.84559920291008,-0.3139828156661224,-1.1857688165250062,0.8717860008588838,7.655918439334752,145.81849212646483,,,,145.9516143798828,149.1859893798828,148.62393188476562,146.7207489013672,147.953369140625,2.13983154296875,1.4661239288516592,58724100.0,-6920000.0,-11.783918357199175
2022-11-22,META,110.7572250366211,110.93612250494712,107.65633811318662,109.18690365716483,29029000,75.93050913351472,5.1496700292915705,4.326908473779767,0.8227615555118035,15.517786044196225,110.8854248046875,,,,109.1868896484375,111.36347961425781,110.76715850830078,112.53624725341797,116.36265563964844,1.5703353881835938,1.4382087384664954,24351100.0,4677900.0,19.210220482852925
2022-11-22,NDAQ,63.743064880371094,63.848473425115074,63.12020551166475,63.39810010136259,1876600,74.28812624652507,0.9540699526999674,0.7353330847799389,0.21873686792002855,3.019996648585721,62.791512680053714,,,,63.206443786621094,62.784793853759766,62.15235137939453,62.63148880004883,62.08528518676758,0.53662109375,0.8489974464654049,1468600.0,408000.0,27.781560670025883
2022-11-22,SPY,383.7835998535156,383.94676155973013,379.2250298932068,380.64539486651256,60429000,68.77720996827719,3.250397835904323,1.8490190004263838,1.4013788354779393,4.685892484493137,378.2317169189453,,,,378.68756103515625,380.0695495605469,378.3516845703125,379.5129089355469,382.430419921875,5.096038818359375,1.3457106445295297,51243200.0,9185800.0,17.925890654760046
2022-11-23,AAPL,148.96905517578125,149.718480330565,147.26310369909984,147.37157451526696,58301400,68.200492792021,-0.06930477764095144,-0.9624760087481953,0.8931712311072438,12.01155035974979,147.41596069335938,,,,148.09144592285156,145.9516143798828,149.1859893798828,148.62393188476562,146.7207489013672,0.8776092529296875,0.5926130624633652,51804100.0,6497300.0,12.542057481936752
2022-11-23,META,111.55231475830078,111.97968049513334,110.05157183495972,111.03550408203002,21343100,79.55408272257745,5.077769146457399,4.477080608315293,0.6006885381421059,10.613987924547818,111.95582733154296,,,,110.7572250366211,109.1868896484375,111.36347961425781,110.76715850830078,112.53624725341797,0.7950897216796875,0.717867138163486,29029000.0,-7685900.0,-26.476626821454406
2022-11-23,NDAQ,64.32757568359375,64.9025338187597,63.67596279984922,63.67596279984922,1170100,73.76063356699224,1.0418788199209317,0.7966422318081374,0.24523658811279425,5.533690217210019,63.12881622314453,,,,63.743064880371094,63.206443786621094,62.784793853759766,62.15235137939453,62.63148880004883,0.5845108032226562,0.9169794460301306,1876600.0,-706500.0,-37.64787381434509
2022-11-23,SPY,386.2019958496094,386.69142231167814,383.2173174148681,383.44763574995926,68261600,74.04685299840104,3.7407361278166604,2.227362425904439,1.5133737019122213,7.561540514490761,380.9467041015625,,,,383.7835998535156,378.68756103515625,380.0695495605469,378.3516845703125,379.5129089355469,2.41839599609375,0.6301457376023389,60429000.0,7832600.0,12.961657482334644
2022-11-25,AAPL,146.0502166748047,146.80951240345237,145.07397930940053,146.2474322409697,35195900,63.21650829736324,-0.10965747980577589,-0.7919123029597115,0.6822548231539356,0.8442789287538055,147.53823547363282,,,,148.96905517578125,148.09144592285156,145.9516143798828,149.1859893798828,148.62393188476562,-2.9188385009765625,-1.959358940373468,58301400.0,-23105500.0,-39.63112378090406
2022-11-25,META,110.72740173339844,112.03931387496921,110.33978426228347,110.6180750897134,12007600,76.8349838709194,4.897765203259411,4.561217527304117,0.3365476759552939,-0.41119354408843956,111.91010894775391,,,,111.55231475830078,110.7572250366211,109.1868896484375,111.36347961425781,110.76715850830078,-0.8249130249023438,-0.7394853497120879,21343100.0,-9335500.0,-43.740131471060906
2022-11-25,NDAQ,64.34674835205078,64.7875442516507,63.95386075905491,64.32757918069173,605000,73.0464904055018,1.1003311216955112,0.8573800097856122,0.24295111190989893,1.4197100190308065,63.21889114379883,,,,64.32757568359375,63.743064880371094,63.206443786621094,62.784793853759766,62.15235137939453,0.01917266845703125,0.029804742761241343,1170100.0,-565100.0,-48.2950175198701
2022-11-25,SPY,386.1155700683594,386.6722117226453,385.357429172703,385.63572071216555,30545400,71.62831995222191,4.075380469382537,2.596966034600059,1.4784144347824784,1.9356784280734063,381.6799072265625,,,,386.2019958496094,383.7835998535156,378.68756103515625,380.0695495605469,378.3516845703125,-0.08642578125,-0.022378388040145136,68261600.0,-37716200.0,-55.25244061082659
2022-11-28,AAPL,142.2143096923828,144.6006525445557,141.38599532318216,143.1215132938763,69246000,56.59858645616477,-0.44602146466024806,-0.7227341352998189,0.27671267063957083,-3.6606675769133123,146.99785461425782,144.25929946899413,,,146.0502166748047,148.96905517578125,148.09144592285156,145.9516143798828,149.1859893798828,-3.835906982421875,-2.626430189393625,35195900.0,34050100.0,96.74450717271046
2022-11-28,META,108.11351013183594,111.35353842692945,107.71595939175366,110.10125624959765,23309400,67.16968528841022,4.492405915406891,4.547455204924672,-0.055049289517780764,-3.7515467302370653,111.48870697021485,104.35220069885254,,,110.72740173339844,111.55231475830078,110.7572250366211,109.1868896484375,111.36347961425781,-2.6138916015625,-2.3606546894833103,12007600.0,11301800.0,94.12205603118025
2022-11-28,NDAQ,63.50349426269531,64.3755089792049,63.43641676995599,64.02095233992654,1452800,66.41161010603511,1.0663195661378921,0.8991679210560682,0.1671516450818239,-0.19578869353719108,63.20643348693848,61.88308563232422,,,64.34674835205078,64.32757568359375,63.743064880371094,63.206443786621094,62.784793853759766,-0.8432540893554688,-1.31048438491701,605000.0,847800.0,140.13223140495867
2022-11-28,SPY,379.95428466796875,384.656802054736,379.1865081983332,383.00611925461646,67881600,62.690766829809036,3.7996245743458985,2.837497742549227,0.9621268317966716,-0.6524520854751636,381.4303771972656,374.1251495361328,,,386.1155700683594,386.2019958496094,383.7835998535156,378.68756103515625,380.0695495605469,-6.161285400390625,-1.5957101650419858,30545400.0,37336200.0,122.23182541397395
2022-11-29,AAPL,139.20677185058594,142.79615040936903,138.39818327049008,142.28337774480352,83763800,51.95875338165138,-0.9443891841663685,-0.7670651450731288,-0.17732403909323968,-4.794963419905429,146.29674530029297,143.67178497314453,,,142.2143096923828,146.0502166748047,148.96905517578125,148.09144592285156,145.9516143798828,-3.007537841796875,-2.1147927014534162,69246000.0,14517800.0,20.965543136065623
2022-11-29,META,108.78934478759766,110.2602802601989,107.8749833876116,108.8688564526355,23899200,68.27003574342899,4.177533956832136,4.473470955306165,-0.295936998474029,-4.167402027431633,111.01562271118163,105.16220703125,,,108.11351013183594,110.72740173339844,111.55231475830078,110.7572250366211,109.1868896484375,0.6758346557617188,0.6251158203425256,23309400.0,589800.0,2.530309660480312
2022-11-29,NDAQ,63.3405876159668,63.944292311873795,63.17768619141003,63.38850324008246,1721600,57.830102920390004,1.0145251440544243,0.9222393656557395,0.09228577839868479,0.09085986964354476,63.21218338012695,62.06802845001221,,,63.50349426269531,64.34674835205078,64.32757568359375,63.743064880371094,63.206443786621094,-0.16290664672851562,-0.25653178399068777,1452800.0,268800.0,18.502202643171817
